id	text	labels
0db32c3d-0040-4b19-b076-13b8c7a5d87c	To už opravdu se nenajde někdo kdo umí natočit pivo???	[('drinks quality', 'negative', 'pivo')]
ed4f0a5a-8352-4508-a9d0-2547c78f35d4	Jezdíme sem už osm let, příjemný rodinný penzion s ochotnou obsluhou, příznivé ceny..	[('restaurant prices', 'positive', 'obsluhou'), ('restaurant general', 'positive', 'NULL')]
5433f960-ae70-40af-b869-14485680c601	Výborné jehněčí kolínko s bramborovým pyré a červené vínko merlot, k tomu vstřícný a milý přístup obsluhy k hostům, jistě přispějí k brzkému opakování vynikající večeře v tomto restaurantu	[('food quality', 'positive', 'jehněčí kolínko s bramborovým pyré'), ('drinks quality', 'positive', 'červené vínko merlot'), ('service general', 'positive', 'obsluhy'), ('food quality', 'positive', 'večeře'), ('restaurant general', 'positive', 'restaurantu')]
0fe9f715-d858-4286-ae11-510517502181	Včera jsme navštívili tuto restauraci také na voucher a byli jsme moc spokojení! Jídlo bylo kvalitní a velmi chutné, steaky propečeny přesně dle našeho přání	[('restaurant general', 'positive', 'restauraci'), ('food quality', 'positive', 'Jídlo'), ('food quality', 'positive', 'steaky')]
d1499541-c3e1-4f05-9e02-8e58ef8a4508	Není, ty žebra jak byla v prvním dílu prezentována opravdu nedostanete.	[('food quality', 'negative', 'žebra')]
4940b8a5-e176-43e7-9992-4dca5ddff5da	Místo s atmosferou,chutnymi dezerty,skvelou kávou a domácími limonadami	[('ambience general', 'positive', 'atmosferou'), ('food quality', 'positive', 'dezerty'), ('drinks quality', 'positive', 'kávou'), ('drinks quality', 'positive', 'domácími limonadami')]
7802680f-5680-4015-b47f-e49a14b7d6a6	Vynikajici jidlo! Opravdu jsme si vsichni pochutnali. Kuchar mistr! Akorat by to chtelo vymenit obsluhu. Hodinu jsme cekali na piti. To prislo hned po prineseni jidla. Polevka prisla po hlavnim jidle, nechapali jsme.	[('food quality', 'positive', 'jidlo'), ('service general', 'negative', 'obsluhu')]
e00f6884-ae3d-4056-acb3-d4584b61ddcb	Piva pro 6 osob nesla na 3 x, po požadavku na daňový doklad (paragon, kde je uvedeno, co bylo koupeno, za kolik a kdo to prodal, si musela pozvat posilu - pána, který tvrdil, že nic takového nemá, a že budu muset hodinu počkat, až ho doveze (???)	[('service general', 'negative', 'NULL')]
a9a0ae7b-3e4c-4472-a8e8-44c167935552	Příjemné posezení	[('ambience general', 'positive', 'posezení')]
82c458eb-5d27-45d3-95b0-7a519119723b	Příjemná a rychlá obsluha, kvalitní jídlo z čerstvých surovin (měl jsem vývar a špecle s houbami). Cenově mírně nad průměr, ale stojí to za to.	[('service general', 'positive', 'obsluha'), ('food quality', 'positive', 'jídlo'), ('food quality', 'positive', 'vývar'), ('food quality', 'positive', 'špecle s houbami'), ('food prices', 'neutral', 'NULL'), ('restaurant general', 'positive', 'NULL')]
47d5eaef-b1c9-480c-a98d-16e5f5c11e97	Prijemná a znalá obsluha, hezké prostředí, výborná nabídka rumů	[('service general', 'positive', 'obsluha'), ('ambience general', 'positive', 'prostředí'), ('drinks style_options', 'positive', 'rumů')]
7d686f40-8a73-451b-a8c0-6d6f4e52e5eb	Vynikající chuť,kaše jedna báseň.	[('food quality', 'positive', 'kaše')]
fbfd055a-b945-4978-966f-6b3591c87819	Co by se mělo určitě zlepšit jsou pánské WC,2 pisoáry ze 4 tečou,tudíž jsou mimo provoz a když čekáte až se dostanete na řadu tak jste rádi že nejste taky mimo provoz.	[('ambience general', 'negative', 'pánské WC'), ('ambience general', 'negative', 'pisoáry')]
eb06c7e6-93d9-4ebc-a654-1f53b8029e0f	Jako příloha bramborové plátky, sypané čerstvým rozmarýnem který pokrm příjemně provoněl a k tomu ještě domácí pepřová omáčka absolutní skvost pro mé chuťové pohárky	[('food quality', 'positive', 'bramborové plátky, sypané čerstvým rozmarýnem'), ('food style_options', 'positive', 'pokrm'), ('food quality', 'positive', 'pepřová omáčka')]
b945cedb-82da-46c1-b908-996b3be0e14d	Byl jsem zde, viděl jsem a už víckrát nemusím!	[('restaurant general', 'negative', 'NULL')]
c4c3a41f-eb55-4e82-8a52-67a14547bb26	Dobrý :)	[('restaurant general', 'positive', 'NULL')]
93741896-063d-49b0-b50a-0397233ac1af	Krásný, příjemný a utulny hotel.	[('ambience general', 'positive', 'hotel')]
6e0c26ec-fc0a-459a-bcce-1d05d0e70a73	Chodime radi vzdy pri navsteve Prahy.Vyber jidel veliky a velice chutne.Vsem opravdu doporucuji	[('food quality', 'positive', 'jidel'), ('food style_options', 'positive', 'jidel'), ('restaurant general', 'positive', 'NULL')]
4e3c9d7c-cdc5-4863-85e5-be108b131e30	PS: Při představě, že platím za pizzu plnou cenu okolo 180 Kč, bych se vůči tomu, co jsem dostal určitě ohradil - že to bylo na slevovový voucher, tak jsem neříkal nic, ale spokojen jsem rozhodně nebyl.	[('food prices', 'negative', 'pizzu'), ('food quality', 'negative', 'pizzu'), ('restaurant general', 'negative', 'NULL')]
b3ef5b88-121c-46a4-a35e-12885c44ea48	Krásné prostředí a výborná kuchyně.	[('ambience general', 'positive', 'prostředí'), ('food quality', 'positive', 'kuchyně')]
39e4c94c-9b05-48c5-8043-057ff06576f5	Konečně žebírka jak mají být a k tomu výborné pivo a příjemná obsluha	[('food quality', 'positive', 'žebírka'), ('drinks quality', 'positive', 'pivo'), ('service general', 'positive', 'obsluha')]
f3fb58df-fdb4-4148-9385-9795cde990f3	Tuto restauraci již opravdu né	[('restaurant general', 'negative', 'restauraci')]
c5a828e1-f114-47b2-a2f3-b259181e63fa	tak nevím,co se děje,ale oběd byl chutný a restaurace upravená moc příjemně	[('food quality', 'positive', 'oběd'), ('ambience general', 'positive', 'restaurace')]
195ea620-ca61-4e5c-b164-7ea6f76ebb2c	Slušnou a rychlejší obsluhu a odpovídající porce!	[('service general', 'negative', 'obsluhu'), ('food style_options', 'negative', 'porce')]
7bde11ea-9869-475b-933e-32a40607cf1b	Z mě návštěvy zkušenost velmi dobrá.	[('restaurant general', 'positive', 'NULL')]
ac3247c0-5652-4aa8-88db-df8222a09c26	Nejenom že byli ohřáté v mikrovlnce a polité neidentifikovatelnou červenou hmotou, ale také lehce zapáchali ledničkou, zřejmě z důvodu jejich skladování	[('food quality', 'negative', 'NULL')]
4c764f70-871a-4817-a34b-7a27e75eb05f	Příjemný personál, chutné jídlo, pěkné prostředí.	[('service general', 'positive', 'personál'), ('food quality', 'positive', 'jídlo'), ('ambience general', 'positive', 'prostředí')]
54c1a824-ba15-46c1-9242-6eb4b8a316ec	Prostředí svérázné, ale budiž.	[('ambience general', 'neutral', 'Prostředí')]
05b948d4-8d01-4598-a875-ecd09cb82eb2	Je to dobrej clovek, ale zname ho jen jako obsluhu a to nikdy nezklamal.	[('service general', 'positive', 'clovek'), ('service general', 'positive', 'obsluhu')]
1607e7ff-ecd6-4d94-b799-85ec35c1d0e8	Pokud jde o jídlo, jako mnohaletý občasný, leč stálý host nemám co dodat...stále stejně skvělý entrecote s famozní bylinkovou omáčkou. Jinak došlo k obměně personálu, bohužel k horšímu....pokud je signature dish v restauraci, kde se na nic jiného nechodí servírován pomocí lžíce a vidličky, tak by to číšník měl umět...	[('food quality', 'positive', 'jídlo'), ('food quality', 'positive', 'entrecote'), ('food quality', 'positive', 'bylinkovou omáčkou'), ('service general', 'negative', 'personálu')]
0148a870-e20f-4012-a548-b63e2f3c9317	"Výborná vína, fajn koncept, kdy si host sám vybere víno a ""načepuje""si. Čerstvé suroviny a skvěle pečivo."	[('drinks quality', 'positive', 'vína'), ('food quality', 'positive', 'pečivo')]
4f986656-19ee-41c2-bce7-d32d76526fb1	Výborná kuchyně	[('food quality', 'positive', 'kuchyně')]
57bff23c-fe3a-4262-99ec-95ab4475fe21	prijemna atmosfera	[('ambience general', 'positive', 'atmosfera')]
218bdece-37fe-4784-9d00-60218c72f633	Idylická hospůdka, všechno jak má být!	[('restaurant general', 'positive', 'hospůdka')]
24f9fb33-4cf2-4e6c-b346-769e6e6e44e7	Nedoporučuji!!! Okrádají zákazníky ve velkém!!!	[('restaurant general', 'negative', 'NULL')]
f2024b1e-ffb0-43b4-b889-525a7768dc8f	Byla jsem s přáteli na voucher na pizze a nemohu souhlasit se záporným hodnocením - nám velice chutnalo a s obsluhou jsme byli spokojeni.	[('food quality', 'positive', 'pizze'), ('service general', 'positive', 'obsluhou'), ('restaurant general', 'positive', 'NULL')]
582467c2-ce82-4d0e-bbe9-3e2ed566defd	Doba obsluhy a čekání byla přiměřená.	[('service general', 'neutral', 'obsluhy')]
2da19bb3-2095-4d3b-b4cb-a7086930c812	Pokud je dobré se sem dostat optimálně. Kuchyně, velmi dobré porce a špičková pohostinnost-němčina	[('food quality', 'positive', 'Kuchyně'), ('food style_options', 'positive', 'porce'), ('service general', 'positive', 'NULL')]
f62b0d1b-8be0-4e3d-918e-f35179551f0c	Na pomalost obsluhy si mohou stěžovat pouze ti, kteří jsou odkojeni fast foody a příliš často nezavítají do normální české hospody	[('service general', 'negative', 'obsluhy')]
3ec65e5e-7d0b-4b09-bf63-12a2ec09bb30	Luxusní výběr dobrot.	[('food style_options', 'positive', 'dobrot')]
c7a841f2-671d-4d16-89fd-70a61fbaf0e8	Dobrý jídlo, dobrý pití, dobrá zmrzlina. Řekl bych že každý si vybere. Jenom ne všechno je úplně levný a některá jídla by mohla být větší za tu cenu. Platit se dá jen a pouze kartou. Na hotovost v celém areálu zapomeňte. A hlavně k večeru tu bývá dost plno a je problém najít místo k sezení.	[('food quality', 'positive', 'jídlo'), ('drinks quality', 'positive', 'pití'), ('food quality', 'positive', 'zmrzlina'), ('food prices', 'neutral', 'jídla'), ('food style_options', 'neutral', 'jídla'), ('restaurant miscellaneous', 'neutral', 'NULL')]
f6cd64f6-9d8d-48a5-85bf-a2cbad650b6d	Voucher na dva hamburgery ale nebyl dobrou volbou	[('food quality', 'negative', 'hamburgery')]
1056084d-7f6c-45a7-bfe5-61eb4de7d493	Divím se, že majitel nečte recenze na svou restauraci a neřeší problémy s kuchařem jedné směny, které se tyto problémy týkají	[('service general', 'negative', 'majitel'), ('restaurant miscellaneous', 'negative', 'restauraci'), ('service general', 'negative', 'kuchařem')]
915bc105-3771-491a-9324-5825dee1a0a3	A na place příjemná a nevtíravá servírka	[('service general', 'positive', 'servírka')]
b55117cd-9f9c-433a-b280-17365b21548e	Obsluha všímavá a bez vtírání.	[('service general', 'positive', 'Obsluha')]
5ab5a6a8-1b07-4b6e-8c7b-8d7f012d8fcd	Podruhé ... byli opět velmi spokojení ... pěkný šéf a osobní ...	[('service general', 'positive', 'šéf'), ('restaurant general', 'positive', 'NULL')]
3b80ee8e-5da2-4f81-8344-b1d00ea72722	Už nebudu pokoušet nadále svůj žaludek a raději se poohlédnu jinde	[('food quality', 'negative', 'NULL')]
9c5844d9-d0be-404d-8422-187ab06bf3b3	K snidani davaji prošlý džem,momo jine	[('food quality', 'negative', 'džem')]
f7b40139-23f1-4928-b04a-fafd175b27a7	Takových podniku, by mělo byt v čechách více!	[('restaurant general', 'positive', 'podniku')]
ca5e619d-2038-4790-bb78-e4cf10291b07	My se ke Štěpánovi za rok zase s radostí vrátíme	[('restaurant general', 'positive', 'Štěpánovi')]
774fd68d-0365-4970-a888-ed48ec39c14e	Slušná pizza mužu jen doporučit široko daleko lepší není	[('food quality', 'positive', 'pizza')]
adc73fce-45c2-4ee4-8554-cb8a5f20149a	Chodím tam často, jsem spokojený a budu tam chodit nadále.	[('restaurant general', 'positive', 'NULL')]
1b008109-16fb-4e91-880a-2d177d508686	"Pokud mohu doporučit k té ceně, využil jsem nedávno nabídku"" sněz vše co chceš"". Cena jídla 290 kč, doba trvání 11.30-14.30. Můžete si dát talířků kolik chcete a nemusíte se bát insolvence ! Sushi master sice trochu nestíhal, sushi bylo vzhledově trochu hůře upravené, druh s lososovou kůží mě také velmi chutnal, dobrý byl i naložený, opečený losos , tempura nic moc, výborná čokoládová pěna. K pití Sauvignon ze Sonberku(jen pozor na čistotu a vůni skleničky),čaj standart."	[('food style_options', 'neutral', 'sushi'), ('food quality', 'positive', 'naložený, opečený losos'), ('food quality', 'positive', 'tempura'), ('food quality', 'positive', 'čokoládová pěna'), ('drinks style_options', 'negative', 'Sauvignon ze Sonberku'), ('drinks quality', 'neutral', 'čaj')]
37050206-a767-4578-846c-00a13927e692	Jídlo Vám pouze ohřejí a v mém případě ani to snad ne, jelikož bylo studené	[('food quality', 'negative', 'Jídlo')]
db12b531-1f7c-40fc-9a49-a3d614db246b	"Číšník nejdříve zkasíroval a až pak se zeptal, zda bylo vše vpořádku? Na vlas či chlup, který jsem na talíři našla, jsem sice upozornila, ale už jsem neměla chuť věc dále řešit vzhledem k ""jeho přístupu""."	[('service general', 'negative', 'Číšník'), ('food style_options', 'neutral', 'NULL')]
41a9296b-a3a4-4661-a9cf-80465bfbe633	Opakovaně jsem zde byl s obsluhou nespokojen, dnes jsem opět po roce vyzkoušel a opět se nic nezměnilo.	[('service general', 'negative', 'obsluhou')]
22f9e176-97ec-4cc0-ba05-5a2bb513b83f	Vynikajíci kuchyně, příjemné prostředí, stylový interiér, ideálni pro nedělní rodinný oběd.	[('food quality', 'positive', 'kuchyně'), ('ambience general', 'positive', 'prostředí'), ('ambience general', 'positive', 'interiér')]
f42d5983-3ce9-49f6-a3a9-c82dcf2685fa	I kůžička, kterou jindy nejím byla moc super	[('food quality', 'positive', 'kůžička')]
e46b0f23-5c45-45e8-8859-3b6e3ef45de5	Steak úplně syrový, na obsluhu čekáte nejméně 10 minut, zkrátka tady je něco špatně.	[('food quality', 'negative', 'Steak'), ('service general', 'negative', 'obsluhu')]
1adfa9d5-d36d-4a70-bdbd-bae73a62742f	Už ted plánujeme další večeři v Kandelábru.	[('restaurant general', 'positive', 'Kandelábru')]
76fbcb63-8be5-44eb-8c55-55e1f3e41af8	Vždycky jsem byl velmi spokojen	[('restaurant general', 'positive', 'NULL')]
839789da-f4bd-4163-bcc1-a3b98dcbe4ae	Bariérový vstup	[('restaurant miscellaneous', 'positive', 'NULL')]
50cbafb7-7d1b-4f14-9870-1b768f3101b3	Absolutně neochotná obsluha.	[('service general', 'negative', 'obsluha')]
1837a501-9849-4f0d-8f88-78fc650a5328	Takovou pizzu dostanu v každé druhé pizzerii, steak místo krvavej přistál na stole sotva medium ( spíš propečenej ), víno teplý ao pivu se nemá cenu ani bavit	[('food quality', 'negative', 'pizzu'), ('food quality', 'negative', 'steak'), ('drinks quality', 'negative', 'víno'), ('drinks quality', 'negative', 'pivu')]
7fbf4569-da59-467d-bbea-b22f9c00fc97	Vynikající pivo, jídlo a velmi příjemná a vstřícná obsluha. Navštívil jsem asi už třikrát a určitě navštívím znovu.	[('drinks quality', 'positive', 'pivo'), ('food quality', 'positive', 'jídlo'), ('service general', 'positive', 'obsluha'), ('restaurant general', 'positive', 'NULL')]
6ab7256c-ae25-46e0-bde3-9ceaadf0d459	Skoro po roce jsem s pritelkyni navštívil tuto restauraci a byl jsem opet mile prekvapen stejnym a ochotnym cisnikem, ktery doporučil jidlo ( rumpsteak s peprovou omackou a domacim bramborovym hnizdem a grilovanou panev s bylinkovou bagetou ). Dekujeme vse super !!!	[('service general', 'positive', 'cisnikem'), ('food quality', 'positive', 'jidlo'), ('food quality', 'positive', 'rumpsteak s peprovou omackou'), ('food quality', 'positive', 'domacim bramborovym hnizdem'), ('food quality', 'positive', 'grilovanou panev s bylinkovou bagetou'), ('restaurant general', 'positive', 'NULL')]
43c6b42c-6f3d-4384-8336-c1af5e477add	Úžasné jídlo, skvělá obsluha,velice doporučuji	[('food quality', 'positive', 'jídlo'), ('service general', 'positive', 'obsluha'), ('restaurant general', 'positive', 'NULL')]
e906713b-8a5c-4126-a8d6-6c7910602d52	Prijemne posezeni. Jidlo bylo OK.	[('ambience general', 'positive', 'posezeni'), ('food quality', 'positive', 'Jidlo')]
e24d7b78-ea40-48a3-b4f7-95accc415051	Pokaždé si tam dáváme něco jiného a pokaždé jsi připadáme jako v rájí	[('food quality', 'positive', 'NULL')]
a319e311-e388-4f8a-be88-2fbcd46f5518	Super jídlo. Originální atmosféra.	[('food quality', 'positive', 'jídlo'), ('ambience general', 'positive', 'atmosféra')]
1519e619-54b9-41e5-a9ad-d434af92ccf2	Dobré pivo, klasická kuchyně.	[('drinks quality', 'positive', 'pivo'), ('food style_options', 'positive', 'kuchyně')]
38f3de4a-afb5-450d-becb-ccc75d423128	špinavel lokál, fuj. Sidikmane styď se!!! Děláš ostudu homosexuálům!!! A přestaň už okrádat lidi, nebo tě fakt zavřou!!!	[('ambience general', 'negative', 'lokál'), ('restaurant miscellaneous', 'negative', 'lokál'), ('service general', 'negative', 'NULL')]
a9f6c10a-77a6-4181-b1d0-702fbb816057	obsluha pomalá a bez zajmu, na všechno čekáme šíleně dlouho	[('service general', 'negative', 'obsluha')]
7ed2c62c-a0eb-4caa-8daf-29c56b5019dc	Pivo se realtivně dá, stejně jako jídlo.	[('drinks quality', 'neutral', 'Pivo'), ('food quality', 'neutral', 'jídlo')]
3f5d5229-0004-4a02-b75d-f5bf8592f4ce	Jídlo mi moc chutnalo akorát bych dával pití do 0,5L jináč super.	[('food quality', 'positive', 'Jídlo'), ('drinks style_options', 'positive', 'pití')]
6a5444df-fea8-4873-9a97-8e6558e3bf60	Šli jsme s kamarádem s kupónem na dva hamburgery a přiznávám, že toto byly nejhorší hamburgery, které jsem kdy jedl	[('food quality', 'negative', 'hamburgery')]
288fb305-8ceb-4df3-b6d7-2c5b8969b91c	hruza , zadni hoste , teple vodnate pivo	[('drinks quality', 'negative', 'pivo'), ('restaurant general', 'negative', 'NULL')]
767f0076-64cd-467a-931e-534d14049996	Výborné jídlo, velké porce milý personál.	[('food style_options', 'positive', 'jídlo'), ('food style_options', 'positive', 'porce'), ('service general', 'positive', 'personál')]
674f2cc1-0a47-4248-9ccf-e5d39f0a2236	Doporučuji všem,příjemná obsluha a dobré jídlo.	[('service general', 'positive', 'obsluha'), ('food quality', 'positive', 'jídlo'), ('restaurant general', 'positive', 'NULL')]
273fa2f4-6691-49f7-bb3b-7badfd49bf81	Ale po vyzkoušení vepřových líček s risottem jsem přesvědčená, že je to super kombinace	[('food quality', 'positive', 'vepřových líček s risottem')]
8ca54400-9cb2-4565-9495-0298b97c66c4	Vožralej pingl, sprosté chování.	[('service general', 'negative', 'pingl')]
654631d6-2de2-4dab-bf43-2337c11bb6ff	Na radu našeho průvodce zde jíst, protože výhled ze střechy by byl tak krásný. Pohled byl krásný, jídlo bohužel méně. Jídlo, které jsem si objednal, carpaccio s ciabattou, bylo zjevně připraveno na můj příjezd. Carpaccio byl suchý a žvýkací, tvrdě ciabatta a rukolou byla stará. Když jsem naznačil, že s jídlem jsem nebyl spokojený, sklep se pokrčil rameny. Bylo mu to jedno. Při pokladně bylo uvedeno, že „služba“ není zahrnuta v ceně .. a proto musela být zaplacena navíc! Za to jsme nezaplatili. Tento stan nikomu nedoporučuji.	[('location general', 'positive', 'výhled'), ('food quality', 'negative', 'jídlo'), ('food quality', 'negative', 'Jídlo'), ('food quality', 'negative', 'carpaccio s ciabattou'), ('food quality', 'negative', 'Carpaccio'), ('food quality', 'negative', 'ciabatta'), ('food quality', 'negative', 'rukolou'), ('restaurant general', 'negative', 'NULL')]
eaee3e73-97de-41df-b390-c4ab5ee1bccb	včera jsme navštívili vaši restauraci a byli jsme velmi spokojeni	[('restaurant general', 'positive', 'restauraci')]
6609bf74-5e66-48c8-938e-8ded2bb8c8fa	Kavárna s dokonalým designem. Nebudu se rozplývat nad stylovostí, jen doporučím návštěvu toalety, která mě zaujala ze všeho nejvíc. Zde servírovaná káva je jednoduše bezchybná, dezerty výtečné a obsluha sličná a milá. Komentář - makrela  (08.02.2013 08:08) Káva na toaletě? - tomu říkám vstřícnost k zákazníkovi...	[('ambience general', 'positive', 'Kavárna'), ('ambience general', 'positive', 'toalety'), ('drinks quality', 'positive', 'káva'), ('food quality', 'positive', 'dezerty'), ('service general', 'positive', 'obsluha')]
86f8c3f3-cd45-4bf5-b951-0f7985456e32	Závěr: rozhodně se nejedná o gurmánský zážitek, a nevyplatí se ani za tuto relativně příznivou cenu	[('food prices', 'positive', 'NULL'), ('food quality', 'negative', 'NULL')]
9c57ca5a-a950-4f15-bca5-765ab957e151	Příjemní majitelé. Dobrá plzeň	[('service general', 'positive', 'majitelé'), ('drinks quality', 'positive', 'plzeň')]
d25b5c47-415b-4166-b7b4-c0b2608b0140	hodnotím tak 50 na 50...	[('restaurant general', 'neutral', 'NULL')]
d8eb9b92-11dc-4d17-af3d-03b6bc9969f2	Vynikající pro pití G&T. Obrovský výběr Ginu z celého světa. Nepožadujte vodu z kohoutku, protože ji nabíjejí!	[('drinks quality', 'positive', 'pití'), ('drinks style_options', 'positive', 'Ginu')]
70ba5b0c-b3e5-4a4d-9d88-3a6269e340b5	Báječná nová restaurace, ve které se dá skvěle navečeřet.	[('restaurant general', 'positive', 'restaurace'), ('food quality', 'positive', 'NULL')]
e3c422d7-16f2-4adc-9019-a9ea84ce321e	Příjemná obsluha	[('service general', 'positive', 'obsluha')]
3dc59fbf-a190-4c7d-9573-6fadb629061d	Perfekt žrádlo 👍👍👍	[('food quality', 'positive', 'žrádlo')]
02541399-e3fc-440c-9656-0a99c4849400	Skvělé jídlo! Nějak se přidružil k králi Fu noodles blízko I.P. Pavlova, myslím. Více rozmanitosti a opravdu milý servis! Rozhodně hoden vyzkoušet. Důležitým znakem je, že asijští hosté převyšují zdaleka jakékoli jiné etnikum.	[('food quality', 'positive', 'jídlo'), ('service general', 'positive', 'servis'), ('food style_options', 'positive', 'NULL')]
7482ed24-a4f2-42e2-b490-9577dc6a8162	"Přišli jsme sem mít snídani. ""Tři Amigos"", tři malé bagety s lososem, pečeným hovězím masem a kuřetem, byly skvělým způsobem, jak začít den.  Káva překonala naše očekávání. Tady jsme se dostali na nejlepší cestu naší cesty. Takže pokud si chcete vychutnat dobrou kávu, je to správné."	[('food quality', 'positive', 'bagety s lososem, pečeným hovězím masem a kuřetem'), ('drinks quality', 'positive', 'Káva'), ('drinks quality', 'positive', 'kávu'), ('restaurant general', 'positive', 'NULL')]
60fdd904-09b8-4218-953c-397bddb8f02c	Nevím, na co si tady všichni stěžujete, interiér je velice vkusný,obsluha byla milá, usměvavá a příjemná	[('ambience general', 'positive', 'interiér'), ('service general', 'positive', 'obsluha')]
a5a50438-ae56-4483-8d2e-371d096ba037	2.5. jsme navstivili hospudku U Stepana , necekali jsmw zazrak a take se ani nekonal.	[('restaurant general', 'neutral', 'hospudku U Stepana')]
c6af8435-c3c9-4405-83e8-488114dab9a8	Rádi si zajdeme na oběd, nebo večeři. Obsluha byla vždy příjemná a všímala si nás. Na jídlo jsme nikdy dlouho nečekali a pokaždé se dobře najedli.	[('service general', 'positive', 'Obsluha'), ('food quality', 'positive', 'jídlo')]
9074aed5-4685-48dd-abfb-4d08ea19f6f9	Za stolem se povalovali odpadky,hlavně že obsluha měla pohodičku	[('ambience general', 'negative', 'odpadky'), ('service general', 'negative', 'obsluha')]
69f61034-bd1c-44e0-845c-51ec241f4c4e	Vždyť se tam v poslední době nedá pít už ani to kafe! ..	[('drinks quality', 'negative', 'kafe')]
